Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
181.38 sec,OpenDoor,0.43309,-8.989466,0.588882,0.047463,-0.401287,0.039925
181.39 sec,OpenDoor,0.527482,-8.910712,0.609264,0.035504,-0.386812,0.019625
181.4 sec,OpenDoor,0.58406,-8.860711,0.629142,0.005771,-0.368032,0.004765
181.41 sec,OpenDoor,0.544547,-8.929227,0.61421,-0.023405,-0.345051,-5.8e-05
181.42 sec,OpenDoor,0.53271,-8.997298,0.549741,-0.049795,-0.326243,-0.014407
181.43 sec,OpenDoor,0.503139,-9.126343,0.447279,-0.065556,-0.308802,-0.023546
181.44 sec,OpenDoor,0.554176,-9.24444,0.30123,-0.076093,-0.296344,-0.038301
181.45 sec,OpenDoor,0.610917,-9.205352,0.134267,-0.081357,-0.275816,-0.049693
181.46 sec,OpenDoor,0.633513,-9.161782,-0.039775,-0.093676,-0.255755,-0.049959
181.47 sec,OpenDoor,0.705682,-9.224855,-0.175801,-0.097315,-0.230978,-0.046046
181.48 sec,OpenDoor,0.585411,-9.142069,-0.228235,-0.103866,-0.21147,-0.040271
181.49 sec,OpenDoor,0.711135,-9.154734,-0.347115,-0.126137,-0.186734,-0.026899
181.5 sec,OpenDoor,0.885076,-9.227765,-0.392912,-0.155068,-0.15277,-0.006785
181.51 sec,OpenDoor,1.069464,-9.40522,-0.487047,-0.186617,-0.104513,0.021843
181.52 sec,OpenDoor,1.196959,-9.468781,-0.598286,-0.208552,-0.040221,0.051867
181.53 sec,OpenDoor,1.279266,-9.586131,-0.601039,-0.264558,0.037706,0.065586
181.54 sec,Walk,1.318917,-9.924606,-0.935976,-0.31628,0.11751,0.067824
181.55 sec,Walk,1.208088,-10.094165,-1.292532,-0.361742,0.187646,0.03935
181.56 sec,Walk,1.616539,-11.04339,-1.625328,-0.405899,0.252007,-0.007077
181.57 sec,Walk,2.372171,-12.398934,-1.77841,-0.36215,0.362994,-0.044135
181.58 sec,Walk,2.864876,-13.186195,-1.399953,-0.279687,0.514557,-0.049895
181.59 sec,Walk,3.107485,-13.678414,-1.072322,-0.222271,0.688007,-0.068852
181.6 sec,Walk,3.072067,-13.271308,-1.16046,-0.128744,0.848749,-0.106335
181.61 sec,Walk,2.78886,-11.938525,-1.313468,-0.084144,0.986149,-0.183763
181.62 sec,Walk,2.928175,-11.163162,-1.474976,-0.087263,1.076337,-0.271837
181.63 sec,Walk,3.223372,-10.66122,-1.632337,-0.068908,1.159518,-0.362079
181.64 sec,Walk,3.683648,-9.913153,-1.782178,-0.054203,1.249753,-0.436845
181.65 sec,Walk,4.267231,-9.22579,-2.130822,-0.057374,1.344811,-0.480975
181.66 sec,Walk,4.844056,-8.802903,-2.317076,-0.085444,1.475774,-0.466774
181.67 sec,Walk,4.935393,-9.314155,-2.317704,-0.110187,1.625922,-0.429362
181.68 sec,Walk,4.437727,-10.063002,-2.28356,-0.064033,1.745218,-0.383842
181.69 sec,Walk,4.017249,-10.22928,-2.01889,0.016676,1.812652,-0.347749
181.7 sec,Walk,3.598499,-10.183914,-1.734796,0.059248,1.85288,-0.302888
181.71 sec,Walk,3.031518,-10.118404,-1.542135,0.075102,1.866352,-0.261829
181.72 sec,Walk,2.416872,-10.17928,-1.300144,0.080822,1.830149,-0.240075
181.73 sec,Walk,2.024133,-10.07318,-1.199796,0.082111,1.753331,-0.241137
181.74 sec,Walk,1.759794,-10.085145,-1.141332,0.077381,1.647596,-0.247358
181.75 sec,Walk,1.7971,-10.165465,-0.895004,0.077822,1.526777,-0.248005
181.76 sec,Walk,1.992268,-10.448658,-0.634242,0.067656,1.419691,-0.235626
181.77 sec,Walk,2.054139,-10.420208,-0.537075,0.073397,1.316651,-0.216715
181.78 sec,Walk,2.243331,-10.021835,-0.532894,0.05201,1.221224,-0.194156
181.79 sec,Walk,2.391311,-9.89921,-0.613815,0.016731,1.13919,-0.167938
181.8 sec,Walk,2.625453,-9.759345,-0.712769,-0.001839,1.078571,-0.127422
181.81 sec,Walk,2.745262,-9.61404,-0.784154,-0.017844,1.035809,-0.072762
181.82 sec,Walk,2.619831,-9.558724,-0.788066,-0.022606,1.008417,-0.008079
181.83 sec,Walk,2.382438,-9.465552,-0.778201,-0.028611,0.981359,0.054324
181.84 sec,Walk,1.984493,-9.322556,-0.845002,-0.035231,0.949044,0.109354
181.85 sec,Walk,1.571523,-9.271216,-0.844408,-0.036927,0.903434,0.155154
181.86 sec,Walk,1.256103,-9.219882,-0.851745,-0.033321,0.847909,0.174045
181.87 sec,Walk,0.954884,-9.226031,-0.665567,-0.039855,0.779467,0.1768
181.88 sec,Walk,0.808987,-9.503377,-0.548085,-0.025701,0.705873,0.162837
181.89 sec,Walk,0.887929,-9.467964,-0.323319,0.013965,0.631724,0.14639
181.9 sec,Walk,0.949559,-9.230204,-0.073228,0.048567,0.565154,0.135217
181.91 sec,Walk,1.290836,-9.169818,0.197389,0.073908,0.517249,0.131659
181.92 sec,Walk,1.535963,-9.047038,0.308199,0.100501,0.491623,0.146642
181.93 sec,Walk,1.649503,-8.787421,0.449935,0.116658,0.483634,0.170797
181.94 sec,Walk,1.743635,-8.604114,0.544473,0.107697,0.490151,0.195338
181.95 sec,Walk,1.484016,-8.584944,0.610372,0.093261,0.503222,0.209087
181.96 sec,Walk,1.17289,-8.734717,0.660461,0.074884,0.497047,0.201364
181.97 sec,Walk,0.99719,-8.927885,0.718196,0.065611,0.481136,0.169673
181.98 sec,Walk,0.795342,-9.120116,0.84493,0.049873,0.45792,0.120925
181.99 sec,Walk,0.858799,-9.368578,0.858871,0.047074,0.415407,0.069201
182 sec,Walk,1.021328,-9.580062,0.895941,0.062678,0.377788,0.018776
182.01 sec,Walk,1.311691,-9.43081,0.786034,0.091624,0.343963,-0.023084
182.02 sec,Walk,1.732374,-9.162583,0.699266,0.118774,0.319692,-0.04195
182.03 sec,Walk,2.019917,-8.848975,0.601952,0.149905,0.314648,-0.035408
182.04 sec,Walk,2.06824,-8.36625,0.564553,0.17192,0.321361,-0.017544
182.05 sec,Walk,1.992561,-8.097853,0.693557,0.155541,0.318873,-0.001765
182.06 sec,Walk,1.741863,-8.106254,0.754196,0.111225,0.298303,0.001079
182.07 sec,Walk,1.626378,-8.106357,0.716001,0.055224,0.269574,-0.019027
182.08 sec,Walk,1.559387,-8.281072,0.760608,-0.021166,0.222481,-0.052996
182.09 sec,Walk,1.681452,-9.042633,0.530212,-0.111517,0.173352,-0.081705
182.1 sec,Walk,1.777338,-9.302281,0.140016,-0.136062,0.112159,-0.108755
182.11 sec,Walk,2.244748,-10.070442,0.081173,-0.176779,0.04779,-0.107758
182.12 sec,Walk,2.708872,-11.798994,0.382787,-0.17794,0.018101,-0.050693
182.13 sec,Walk,2.889797,-13.035923,0.484229,-0.078271,0.012329,0.026128
182.14 sec,Walk,2.78387,-12.62954,0.439017,0.066944,0.016255,0.082738
182.15 sec,Walk,2.734061,-11.907783,0.567273,0.114182,0.009165,0.124621
182.16 sec,Walk,2.631918,-11.682873,0.324927,0.157803,0.03142,0.158595
182.17 sec,Walk,2.285977,-10.574767,0.125661,0.226996,0.043016,0.164239
182.18 sec,Walk,2.020689,-9.539769,0.128989,0.2115,0.053136,0.15676
182.19 sec,Walk,1.784601,-9.366772,0.147663,0.153778,0.07224,0.152825
182.2 sec,Walk,1.185539,-9.460946,0.20424,0.107739,0.080233,0.127685
182.21 sec,Walk,0.668224,-9.47918,0.162783,0.063423,0.04956,0.075105
182.22 sec,Walk,0.545468,-9.273414,-0.049538,0.045356,-0.009384,0.025039
182.23 sec,Walk,0.921156,-9.178222,-0.242363,0.032653,-0.04785,-0.002507
182.24 sec,Walk,1.246458,-9.376728,-0.436064,0.05306,-0.04942,0.003715
182.25 sec,Walk,1.261926,-9.248217,-0.49108,0.119628,-0.044209,0.026468
182.26 sec,Walk,1.213035,-8.910462,-0.344752,0.171589,-0.034961,0.045377
182.27 sec,Walk,1.05133,-8.624166,-0.227761,0.198027,-0.034332,0.066861
182.28 sec,Walk,0.845398,-8.390619,-0.060818,0.199688,-0.046264,0.083868
182.29 sec,Walk,0.757045,-8.278882,0.075859,0.174445,-0.064166,0.091986
182.3 sec,Walk,0.658719,-8.272635,0.208105,0.130017,-0.084917,0.103406
182.31 sec,Walk,0.556035,-8.535711,0.334095,0.063882,-0.10354,0.117192
182.32 sec,Walk,0.477449,-8.895691,0.351152,0.003006,-0.122984,0.125798
182.33 sec,Walk,0.397239,-9.379581,0.375968,-0.042975,-0.142816,0.133059
182.34 sec,Walk,0.306368,-9.721629,0.371028,-0.079377,-0.165636,0.125919
182.35 sec,Walk,0.126286,-9.716337,0.269978,-0.114522,-0.198116,0.11198
182.36 sec,Walk,0.025503,-9.875521,0.153681,-0.165192,-0.242358,0.084682
182.37 sec,Walk,0.069431,-10.109749,0.004052,-0.203995,-0.296283,0.051182
182.38 sec,Walk,0.255143,-10.110734,-0.071196,-0.225588,-0.348196,0.022745
182.39 sec,Walk,0.377153,-10.087153,-0.204552,-0.266915,-0.387918,0.005179
182.4 sec,Walk,0.466842,-10.319291,-0.308503,-0.29734,-0.420639,0.006624
182.41 sec,Walk,0.567948,-10.557423,-0.435727,-0.296581,-0.449723,0.021916
182.42 sec,Walk,0.537296,-10.665351,-0.510041,-0.265798,-0.474511,0.03585
182.43 sec,Walk,0.457633,-10.663042,-0.526469,-0.229303,-0.496916,0.057288
182.44 sec,Walk,0.445079,-10.676677,-0.426962,-0.179553,-0.522592,0.072611
182.45 sec,Walk,0.446507,-10.449064,-0.360458,-0.122694,-0.537396,0.074182
182.46 sec,Walk,0.689464,-10.129175,-0.254823,-0.079483,-0.532338,0.067151
182.47 sec,Walk,0.869832,-9.899483,-0.12992,-0.052253,-0.508152,0.066977
182.48 sec,Walk,0.881447,-9.727194,0.056389,-0.026697,-0.470397,0.040777
182.49 sec,Walk,0.926354,-9.558333,0.263784,-0.01086,-0.4385,0.012737
182.5 sec,Walk,0.986606,-9.456188,0.411362,0.003469,-0.404111,-0.01776
182.51 sec,Walk,0.957974,-9.191465,0.541718,0.011474,-0.370139,-0.03615
182.52 sec,Walk,0.827151,-9.042983,0.587239,-0.003564,-0.349411,-0.044613
182.53 sec,Walk,0.770781,-9.071715,0.643376,-0.024898,-0.33264,-0.04086
182.54 sec,Walk,0.634692,-9.056965,0.637571,-0.04291,-0.32483,-0.034159
182.55 sec,Walk,0.500976,-9.130489,0.543339,-0.05588,-0.326843,-0.02031
182.56 sec,Walk,0.446887,-8.987457,0.458711,-0.064683,-0.329228,-0.008622
182.57 sec,Walk,0.354641,-8.998247,0.369846,-0.088885,-0.328975,-0.005706
182.58 sec,Walk,0.259742,-9.057366,0.206367,-0.102088,-0.336232,0.000973
182.59 sec,Walk,0.193114,-8.995578,0.051779,-0.105972,-0.346569,-0.003545
182.6 sec,Walk,0.178959,-8.825267,-0.134544,-0.109956,-0.360458,-0.018804
182.61 sec,Walk,0.21178,-8.667763,-0.233347,-0.128038,-0.381313,-0.035019
182.62 sec,Walk,0.367769,-8.787642,-0.327554,-0.160244,-0.391123,-0.034286
182.63 sec,Walk,0.515279,-8.816047,-0.428162,-0.186755,-0.387749,-0.029871
182.64 sec,Walk,0.56818,-8.917866,-0.562088,-0.235368,-0.374578,-0.007469
182.65 sec,Walk,0.384294,-9.215176,-0.684507,-0.279475,-0.365531,0.011165
182.66 sec,Walk,0.242769,-9.659701,-0.887466,-0.314559,-0.364727,0.02747
182.67 sec,Walk,0.132787,-10.171155,-1.028952,-0.328416,-0.373197,0.029147
182.68 sec,Walk,0.05184,-10.784357,-1.214513,-0.320636,-0.39653,0.010862
182.69 sec,Walk,0.226112,-11.422133,-1.544313,-0.269282,-0.43008,-0.010103
182.7 sec,Walk,0.6233,-11.522993,-1.788651,-0.180596,-0.442112,-0.023514
182.71 sec,Walk,1.042658,-11.589105,-1.772636,-0.124891,-0.44585,-0.007962
182.72 sec,Walk,1.451453,-11.814364,-1.520059,-0.076544,-0.411938,0.026445
182.73 sec,Walk,1.604187,-12.115216,-1.065068,-0.060114,-0.36856,0.065376
182.74 sec,Walk,1.546702,-12.303365,-0.853819,-0.049227,-0.325937,0.091859
182.75 sec,Walk,1.29518,-11.715027,-0.855549,-0.02787,-0.304973,0.080498
182.76 sec,Walk,1.163236,-10.953015,-0.844685,-0.044428,-0.314132,0.047579
182.77 sec,Walk,1.268098,-10.714619,-0.892212,-0.067474,-0.328869,0.002227
182.78 sec,Walk,1.409351,-10.505592,-0.972812,-0.042919,-0.340027,-0.041866
182.79 sec,Walk,1.438766,-9.748458,-1.137835,-0.014868,-0.354879,-0.099116
182.8 sec,Walk,1.457558,-9.08309,-1.339102,-0.014889,-0.383436,-0.151697
182.81 sec,Walk,1.667918,-9.200553,-1.389302,-0.014773,-0.4298,-0.212754
182.82 sec,Walk,2.239361,-9.619803,-1.419657,0.03583,-0.468309,-0.243706
182.83 sec,Walk,2.687022,-9.519264,-1.172558,0.086039,-0.485042,-0.251954
182.84 sec,Walk,3.186176,-9.384695,-1.105432,0.087183,-0.483237,-0.233241
182.85 sec,Walk,3.556569,-9.2674,-0.985562,0.049737,-0.45606,-0.186594
182.86 sec,Walk,3.658672,-9.443828,-0.913227,-0.007241,-0.417101,-0.129626
182.87 sec,Walk,3.463172,-9.68168,-1.010774,-0.040911,-0.388341,-0.073441
182.88 sec,Walk,3.233269,-9.754306,-1.00002,-0.061204,-0.375628,-0.045182
182.89 sec,Walk,3.008225,-9.828039,-0.877523,-0.079817,-0.369236,-0.028683
182.9 sec,Walk,2.955857,-10.037322,-0.62477,-0.137861,-0.381799,-0.032544
182.91 sec,Walk,3.117137,-10.379332,-0.718298,-0.181176,-0.384307,-0.039639
182.92 sec,Walk,3.224035,-10.140582,-0.926374,-0.196796,-0.372984,-0.059115
182.93 sec,Walk,3.497441,-9.898567,-1.043044,-0.247937,-0.362488,-0.050615
182.94 sec,Walk,3.650648,-10.104023,-1.320187,-0.277064,-0.326009,-0.021182
182.95 sec,Walk,3.620367,-10.34889,-1.499636,-0.274653,-0.277354,0.019337
182.96 sec,Walk,3.360687,-10.548812,-1.532657,-0.215134,-0.236457,0.075564
182.97 sec,Walk,3.020042,-10.400411,-1.453293,-0.153207,-0.202496,0.107783
182.98 sec,Walk,2.733581,-10.209042,-1.353297,-0.099522,-0.180027,0.150302
182.99 sec,Walk,2.368189,-9.928608,-1.215488,-0.042696,-0.164647,0.179597
183 sec,Walk,2.048908,-9.41077,-0.973682,-0.000159,-0.152854,0.187967
183.01 sec,Walk,1.707691,-9.128498,-0.790281,0.007321,-0.156401,0.200469
183.02 sec,Walk,1.528776,-8.774026,-0.746536,0.035895,-0.162185,0.200504
183.03 sec,Walk,1.374188,-8.252181,-0.517638,0.037797,-0.16144,0.1941
183.04 sec,Walk,1.311482,-8.23764,-0.352411,0.011529,-0.179457,0.191912
183.05 sec,Walk,1.32068,-8.300111,-0.250663,0.008108,-0.17601,0.184201
183.06 sec,Walk,1.258695,-8.246312,-0.069603,0.00563,-0.169649,0.171375
183.07 sec,Walk,1.215138,-8.304813,-0.016458,-0.008395,-0.173171,0.156036
183.08 sec,Walk,1.286125,-8.447798,0.097013,-0.016519,-0.174276,0.1508
183.09 sec,Walk,1.329956,-8.475755,0.225905,-0.021931,-0.173263,0.14615
183.1 sec,Walk,1.294976,-8.500685,0.271453,-0.034223,-0.170351,0.145138
183.11 sec,Walk,1.26186,-8.564162,0.298355,-0.060766,-0.163839,0.13024
183.12 sec,Walk,1.151678,-8.685043,0.309077,-0.080322,-0.174676,0.129653
183.13 sec,Walk,1.079767,-8.754518,0.240122,-0.098707,-0.189971,0.113668
183.14 sec,Walk,1.190252,-9.112011,0.167512,-0.115616,-0.211034,0.108732
183.15 sec,Walk,1.372248,-9.267331,-0.112625,-0.085704,-0.223215,0.103638
183.16 sec,Walk,1.494056,-8.899048,-0.320297,-0.052209,-0.219806,0.095417
183.17 sec,Walk,1.550308,-8.568275,-0.513384,-0.032643,-0.22153,0.082404
183.18 sec,Walk,1.674673,-8.455717,-0.526528,-0.016566,-0.216153,0.070168
183.19 sec,Walk,1.776447,-8.490708,-0.487065,-0.014596,-0.208516,0.063517
183.2 sec,Walk,1.73014,-8.365693,-0.429779,-0.029155,-0.210255,0.037662
183.21 sec,Walk,1.758096,-8.223522,-0.513404,-0.092459,-0.214478,0.011808
183.22 sec,Walk,1.782817,-8.3768,-0.563899,-0.178937,-0.236135,-0.006182
183.23 sec,Walk,2.033775,-8.97069,-0.975924,-0.280299,-0.254881,-0.013145
183.24 sec,Walk,2.166988,-9.125527,-1.50641,-0.321383,-0.259208,-0.003826
183.25 sec,Walk,2.13445,-9.963369,-1.736919,-0.386029,-0.266582,0.018324
183.26 sec,Walk,2.114585,-12.098135,-1.562493,-0.35701,-0.273374,0.07243
183.27 sec,Walk,2.069473,-13.629962,-0.797072,-0.259716,-0.281395,0.115918
183.28 sec,Walk,1.938686,-13.758464,-0.890556,-0.147466,-0.275056,0.140782
183.29 sec,Walk,1.360846,-11.762656,-1.234879,-0.071456,-0.283918,0.123307
183.3 sec,Walk,1.403971,-10.48244,-1.677378,-0.116098,-0.324845,0.133108
183.31 sec,Walk,1.696016,-10.22498,-2.174095,-0.147767,-0.307047,0.172386
183.32 sec,Walk,1.531522,-9.775098,-2.378509,-0.149176,-0.243781,0.216633
183.33 sec,Walk,1.09678,-9.57888,-2.401993,-0.198506,-0.190406,0.246495
183.34 sec,Walk,0.661078,-9.775185,-2.580344,-0.230714,-0.15014,0.252003
183.35 sec,Walk,0.262688,-9.801026,-2.782699,-0.241019,-0.134427,0.230719
183.36 sec,Walk,0.046931,-9.850478,-2.87557,-0.233476,-0.129956,0.21307
183.37 sec,Walk,0.102465,-10.220646,-2.902915,-0.178174,-0.121127,0.206086
183.38 sec,Walk,-0.065637,-10.188578,-2.67926,-0.094983,-0.092223,0.202057
183.39 sec,Walk,-0.338674,-9.839716,-2.385043,-0.032467,-0.076927,0.194297
183.4 sec,Walk,-0.480336,-9.392785,-2.197801,-0.000418,-0.078787,0.177586
183.41 sec,Walk,-0.543363,-9.043099,-2.072403,-0.008735,-0.09066,0.149963
183.42 sec,Walk,-0.423862,-8.942856,-2.029801,-0.026603,-0.095246,0.137997
183.43 sec,Walk,-0.354509,-8.822588,-1.930498,-0.06094,-0.094356,0.126369
183.44 sec,Walk,-0.283431,-8.997241,-1.906662,-0.125377,-0.083823,0.124827
183.45 sec,Walk,-0.292193,-9.342527,-1.980487,-0.184074,-0.069107,0.133161
183.46 sec,Walk,-0.396097,-9.59594,-2.23236,-0.234733,-0.051831,0.134222
183.47 sec,Walk,-0.636409,-9.687442,-2.479955,-0.278413,-0.042101,0.122721
183.48 sec,Walk,-0.822561,-10.037987,-2.720365,-0.322522,-0.049929,0.099232
183.49 sec,Walk,-0.90541,-10.588358,-2.952377,-0.33144,-0.063248,0.059354
183.5 sec,Walk,-0.931072,-10.977127,-3.072954,-0.305727,-0.083396,0.011677
183.51 sec,Walk,-0.827152,-11.07214,-3.158631,-0.252412,-0.099243,-0.029475
183.52 sec,Walk,-0.681943,-10.93512,-3.141091,-0.190999,-0.119401,-0.060445
183.53 sec,Walk,-0.453458,-10.771016,-2.998115,-0.135796,-0.120167,-0.085831
183.54 sec,Walk,-0.291858,-10.553986,-2.825009,-0.06618,-0.119906,-0.099967
183.55 sec,Walk,-0.166357,-10.174688,-2.529025,0.001646,-0.113219,-0.103993
183.56 sec,Walk,-0.085044,-9.782057,-2.190065,0.057857,-0.098338,-0.106667
183.57 sec,Walk,0.006186,-9.319213,-1.83067,0.104243,-0.086768,-0.103975
183.58 sec,Walk,0.006328,-8.980561,-1.496628,0.132926,-0.067145,-0.09567
183.59 sec,Walk,-0.007043,-8.787183,-1.216151,0.154491,-0.050791,-0.097357
183.6 sec,Walk,-0.049057,-8.628281,-0.986663,0.178315,-0.028374,-0.082912
183.61 sec,Walk,-0.161053,-8.402572,-0.785427,0.203678,-0.012358,-0.087437
183.62 sec,Walk,-0.29327,-8.189895,-0.586753,0.205988,-0.004775,-0.087031
183.63 sec,Walk,-0.358127,-8.057323,-0.485472,0.188735,-0.002458,-0.091719
183.64 sec,Walk,-0.472549,-8.022531,-0.407464,0.155275,-9.3e-05,-0.094009
183.65 sec,Walk,-0.594376,-8.021031,-0.328313,0.117181,-0.007626,-0.100474
183.66 sec,Walk,-0.620052,-8.053376,-0.349755,0.063635,-0.019199,-0.111359
183.67 sec,Walk,-0.678828,-8.294741,-0.396735,0.015901,-0.038982,-0.110527
183.68 sec,Walk,-0.690884,-8.513135,-0.464442,-0.014071,-0.059692,-0.113568
183.69 sec,Walk,-0.69142,-8.633915,-0.446899,-0.038997,-0.077887,-0.117511
183.7 sec,Walk,-0.683832,-8.721167,-0.436097,-0.075593,-0.102107,-0.123338
183.71 sec,Walk,-0.632606,-8.860442,-0.484611,-0.110778,-0.125221,-0.123629
183.72 sec,Walk,-0.61115,-9.072725,-0.607349,-0.137505,-0.145666,-0.113692
183.73 sec,Walk,-0.568523,-9.184028,-0.744147,-0.141977,-0.160536,-0.10351
183.74 sec,Walk,-0.600419,-9.25547,-0.983962,-0.150768,-0.178218,-0.086999
183.75 sec,Walk,-0.672697,-9.316132,-1.21012,-0.150881,-0.190283,-0.083118
183.76 sec,Walk,-0.644936,-9.319071,-1.370088,-0.161308,-0.207446,-0.086108
183.77 sec,Walk,-0.581786,-9.35686,-1.618572,-0.18269,-0.222235,-0.089171
183.78 sec,Walk,-0.559185,-9.420887,-1.874872,-0.21001,-0.230456,-0.098503
183.79 sec,Walk,-0.388628,-9.617587,-2.101712,-0.244602,-0.24173,-0.105375
183.8 sec,Walk,-0.174455,-9.875266,-2.338041,-0.275521,-0.239019,-0.099554
183.81 sec,Walk,0.018339,-10.347246,-2.651089,-0.289648,-0.220615,-0.080767
183.82 sec,Walk,0.109801,-10.936436,-2.94642,-0.259623,-0.201308,-0.062046
183.83 sec,Walk,0.181796,-11.586454,-3.005742,-0.180038,-0.173479,-0.041125
183.84 sec,Walk,0.262758,-11.62081,-3.222865,-0.055506,-0.139938,-0.020558
183.85 sec,Walk,0.270156,-10.992785,-2.962711,0.03115,-0.11446,-0.019803
183.86 sec,Walk,0.578601,-11.259601,-2.519873,0.015922,-0.101168,-0.022279
183.87 sec,Walk,0.95477,-11.926756,-2.053087,0.014784,-0.062117,-0.016024
183.88 sec,Walk,0.995689,-11.97084,-1.883447,0.025749,-0.019165,-0.018469
183.89 sec,Walk,0.999378,-11.084371,-2.039704,0.032658,0.008269,-0.036996
183.9 sec,Walk,1.081175,-10.166754,-2.259945,0.018602,0.013584,-0.063599
183.91 sec,Walk,1.223621,-9.77583,-2.161091,-0.009758,0.019578,-0.085406
183.92 sec,Walk,1.458318,-10.122345,-2.007832,-0.028063,0.028822,-0.116168
183.93 sec,Walk,1.461863,-9.817593,-2.183146,0.006451,0.037951,-0.15106
183.94 sec,Walk,1.249933,-8.913294,-2.295996,-0.015584,0.017354,-0.214959
183.95 sec,Walk,1.339681,-8.963922,-2.529525,-0.073651,-0.038328,-0.288954
183.96 sec,Walk,1.731178,-9.534383,-2.646726,-0.085875,-0.097037,-0.35404
183.97 sec,Walk,2.258743,-9.920929,-2.661481,-0.066247,-0.140529,-0.381369
183.98 sec,Walk,2.798588,-10.121513,-2.600168,-0.052092,-0.161408,-0.362938
183.99 sec,Walk,3.080053,-10.13274,-2.549408,-0.0508,-0.154397,-0.312206
184 sec,Walk,3.177025,-10.099128,-2.546234,-0.052157,-0.14591,-0.249906
184.01 sec,Walk,3.105174,-9.892954,-2.503812,-0.061203,-0.142304,-0.199179
184.02 sec,Walk,3.040557,-9.841311,-2.388195,-0.089977,-0.156396,-0.158086
184.03 sec,Walk,2.897762,-10.022477,-2.260774,-0.133956,-0.174896,-0.122591
184.04 sec,Walk,2.704807,-10.083359,-2.240253,-0.161918,-0.210266,-0.089722
184.05 sec,Walk,2.578644,-9.765429,-2.359927,-0.198252,-0.263872,-0.062932
184.06 sec,Walk,2.710692,-9.500079,-2.570864,-0.250399,-0.323117,-0.029512
184.07 sec,Walk,2.828119,-9.314883,-2.727654,-0.285457,-0.359728,0.026933
184.08 sec,Walk,2.714976,-9.182713,-2.726672,-0.316516,-0.372374,0.094188
184.09 sec,Walk,2.422023,-9.081474,-2.608475,-0.350328,-0.385384,0.156087
184.1 sec,Walk,2.132762,-9.034344,-2.482608,-0.379102,-0.397571,0.210227
184.11 sec,Walk,1.892407,-9.015029,-2.368598,-0.40142,-0.413244,0.241265
184.12 sec,Walk,1.775428,-9.112604,-2.342577,-0.412546,-0.41405,0.258188
184.13 sec,Walk,1.728528,-9.22378,-2.326819,-0.401385,-0.40743,0.265712
184.14 sec,Walk,1.852461,-9.366118,-2.300291,-0.367877,-0.391713,0.270545
184.15 sec,Walk,2.056772,-9.480513,-2.384872,-0.318861,-0.342645,0.276768
184.16 sec,Walk,2.185708,-9.369463,-2.426147,-0.256156,-0.283507,0.285943
184.17 sec,Walk,2.350119,-9.516645,-2.504395,-0.197278,-0.208618,0.296094
184.18 sec,Walk,2.394732,-9.386949,-2.423853,-0.121781,-0.12182,0.292205
184.19 sec,Walk,2.51219,-9.147839,-2.309052,-0.065046,-0.028674,0.286098
184.2 sec,Walk,2.54444,-8.94799,-2.223541,-0.031143,0.076535,0.27917
184.21 sec,Walk,2.56364,-8.72655,-2.112439,-0.001945,0.187735,0.266558
184.22 sec,Walk,2.549515,-8.496703,-1.978962,0.00795,0.298888,0.257205
184.23 sec,Walk,2.462215,-8.410951,-1.86667,0.003484,0.412592,0.234323
184.24 sec,Walk,2.308849,-8.34713,-1.788057,-0.0091,0.518652,0.217795
184.25 sec,Walk,2.187367,-8.273022,-1.755727,-0.035144,0.607755,0.194835
184.26 sec,Walk,2.071403,-8.300663,-1.664938,-0.069489,0.685844,0.178162
184.27 sec,Walk,2.052544,-8.532117,-1.713291,-0.107481,0.757382,0.163081
184.28 sec,Walk,1.955228,-8.816363,-1.774995,-0.129646,0.81703,0.151966
184.29 sec,Walk,1.828651,-8.930981,-1.786841,-0.136465,0.866745,0.143066
184.3 sec,Walk,1.762012,-9.040688,-1.813597,-0.144144,0.897864,0.130634
184.31 sec,Walk,1.643383,-9.214539,-1.973531,-0.136019,0.920236,0.134441
184.32 sec,Walk,1.506188,-9.097934,-2.091058,-0.112518,0.931034,0.12112
184.33 sec,Walk,1.313838,-8.98491,-2.198466,-0.101972,0.922566,0.112628
184.34 sec,Walk,1.238978,-8.967315,-2.268988,-0.076486,0.902419,0.102528
184.35 sec,Walk,1.168162,-8.894288,-2.242217,-0.059621,0.872925,0.092503
184.36 sec,Walk,1.13292,-8.918413,-2.2222,-0.044884,0.839305,0.081841
184.37 sec,Walk,1.096772,-8.820418,-2.290701,-0.04587,0.798562,0.06816
184.38 sec,Walk,1.090544,-8.872435,-2.440346,-0.047538,0.750996,0.057347
184.39 sec,Walk,1.158643,-8.905245,-2.569952,-0.032382,0.696114,0.038231
184.4 sec,Walk,1.267448,-8.947693,-2.710564,-0.018777,0.65019,0.036572
184.41 sec,Walk,1.282917,-9.003119,-2.800928,-0.004802,0.595166,0.034384
184.42 sec,Walk,1.563556,-9.613694,-2.624849,-0.012464,0.549414,0.053193
